07/06/2024 20:00:00,141.89
07/06/2024 21:00:00,143.25
07/06/2024 22:00:00,117.01
07/06/2024 23:00:00,96.43
08/06/2024 00:00:00,96.62
08/06/2024 01:00:00,106.21
08/06/2024 02:00:00,107.25
08/06/2024 03:00:00,100.51
08/06/2024 04:00:00,87.4
08/06/2024 05:00:00,74.08
08/06/2024 06:00:00,71.96
08/06/2024 07:00:00,71.67
08/06/2024 08:00:00,66.99
08/06/2024 09:00:00,70.11
08/06/2024 10:00:00,66.55
08/06/2024 11:00:00,66.42
08/06/2024 12:00:00,62.98
08/06/2024 13:00:00,58.44
08/06/2024 14:00:00,61.52
08/06/2024 15:00:00,72.91
08/06/2024 16:00:00,69.78
08/06/2024 17:00:00,74.09
08/06/2024 18:00:00,90.8
08/06/2024 19:00:00,91.43
08/06/2024 20:00:00,87.8
08/06/2024 21:00:00,81.08
08/06/2024 22:00:00,79.28
08/06/2024 23:00:00,74.46
09/06/2024 00:00:00,73.91
09/06/2024 01:00:00,83.81
09/06/2024 02:00:00,84.75
09/06/2024 03:00:00,85.69
09/06/2024 04:00:00,87.58
09/06/2024 05:00:00,86.5
09/06/2024 06:00:00,82.79
09/06/2024 07:00:00,75.07
09/06/2024 08:00:00,85.76
09/06/2024 09:00:00,75.1
09/06/2024 10:00:00,67.23
09/06/2024 11:00:00,66.93
09/06/2024 12:00:00,59.52
09/06/2024 13:00:00,58.22
09/06/2024 14:00:00,59.51
09/06/2024 15:00:00,61.81
09/06/2024 16:00:00,69.08
09/06/2024 17:00:00,82.06
09/06/2024 18:00:00,100.52
09/06/2024 19:00:00,108.55
09/06/2024 20:00:00,110.56
09/06/2024 21:00:00,113.76
09/06/2024 22:00:00,127.98
09/06/2024 23:00:00,132.58
10/06/2024 00:00:00,147.19
10/06/2024 01:00:00,149.67
10/06/2024 02:00:00,149.56
10/06/2024 03:00:00,135.95
10/06/2024 04:00:00,136.83
10/06/2024 05:00:00,127.65
10/06/2024 06:00:00,125.94
10/06/2024 07:00:00,107.19
10/06/2024 08:00:00,81.17
10/06/2024 09:00:00,66.46
10/06/2024 10:00:00,64.55
10/06/2024 11:00:00,62.65
10/06/2024 12:00:00,66.32
10/06/2024 13:00:00,62.42
10/06/2024 14:00:00,61.9
10/06/2024 15:00:00,64.13
10/06/2024 16:00:00,72.05
10/06/2024 17:00:00,96.33
10/06/2024 18:00:00,106.99
10/06/2024 19:00:00,105.87
10/06/2024 20:00:00,109.23
10/06/2024 21:00:00,111.93
10/06/2024 22:00:00,138.03
10/06/2024 23:00:00,144.44
11/06/2024 00:00:00,153.97
